pheno_id	full_code	short_code	description	unique_description	type	n	n_cases	n_controls	source
3508	K11-Diagnoses_main_ICD10_K11_Diseases_of_salivary_glands	K11	Diagnoses - main ICD10: K11 Diseases of salivary glands	Diagnoses - main ICD10: K11 Diseases of salivary glands	categorical	361194	758.0	360436.0	UK Biobank
3509	K11_ACHAL-Achalasia_of_cardia	K11_ACHAL	Achalasia of cardia	Achalasia of cardia	categorical	361194	119.0	361075.0	UK Biobank
3510	K11_ACUTGASTR-Acute_gastritis	K11_ACUTGASTR	Acute gastritis	Acute gastritis	categorical	361194	594.0	360600.0	UK Biobank
3511	K11_ADHE-Intestinal_adhesions_without_obstruction	K11_ADHE	Intestinal adhesions without obstruction	Intestinal adhesions without obstruction	categorical	361194	644.0	360550.0	UK Biobank
3512	K11_APPENDIX-Diseases_of_appendix	K11_APPENDIX	Diseases of appendix	Diseases of appendix	categorical	361194	2953.0	358241.0	UK Biobank
3513	K11_APPENDOTH-Other_appendicitis	K11_APPENDOTH	Other appendicitis	Other appendicitis	categorical	361194	426.0	360768.0	UK Biobank
3514	K11_BARRET-Barret_oesophagus	K11_BARRET	Barret oesophagus	Barret oesophagus	categorical	361194	1791.0	359403.0	UK Biobank
3515	K11_CHOLANGI-Cholangitis_sclerosing	K11_CHOLANGI	Cholangitis (sclerosing)	Cholangitis (sclerosing)	categorical	361194	287.0	360907.0	UK Biobank
3516	K11_CHRONGASTR-Chronic_gastritis	K11_CHRONGASTR	Chronic gastritis	Chronic gastritis	categorical	361194	1790.0	359404.0	UK Biobank
3517	K11_CHRONPANC-Chronic_pancreatitis	K11_CHRONPANC	Chronic pancreatitis	Chronic pancreatitis	categorical	361194	246.0	360948.0	UK Biobank
3518	K11_COELIAC-Coeliac_disease	K11_COELIAC	Coeliac disease	Coeliac disease	categorical	361194	842.0	360352.0	UK Biobank
3519	K11_GALLBILPANC-Disorders_of_gallbladder_biliary_tract_and_pancreas	K11_GALLBILPANC	Disorders of gallbladder, biliary tract and pancreas	Disorders of gallbladder, biliary tract and pancreas	categorical	361194	13922.0	347272.0	UK Biobank
3520	K11_GASTRODUOULC-Gastroduodenal_ulcer	K11_GASTRODUOULC	Gastroduodenal ulcer	Gastroduodenal ulcer	categorical	361194	3467.0	357727.0	UK Biobank
3521	K11_GIBLEEDING-GIbleeding	K11_GIBLEEDING	GI-bleeding	GI-bleeding	categorical	361194	5235.0	355959.0	UK Biobank
3522	K11_HERNIA-Hernia	K11_HERNIA	Hernia	Hernia	categorical	361194	26197.0	334997.0	UK Biobank
3523	K11_ILEUS-Paralytic_ileus_and_intestinal_obstruction	K11_ILEUS	Paralytic ileus and intestinal obstruction	Paralytic ileus and intestinal obstruction	categorical	361194	2102.0	359092.0	UK Biobank
3524	K11_IMPACT-Impaction_of_intestines	K11_IMPACT	Impaction of intestines	Impaction of intestines	categorical	361194	125.0	361069.0	UK Biobank
3525	K11_LIVER-Diseases_of_liver	K11_LIVER	Diseases of liver	Diseases of liver	categorical	361194	1663.0	359531.0	UK Biobank
3526	K11_OESOBST-Oesophageal_obstruction	K11_OESOBST	Oesophageal obstruction	Oesophageal obstruction	categorical	361194	994.0	360200.0	UK Biobank
3527	K11_OESULC-Ulcer_of_oesophagus	K11_OESULC	Ulcer of oesophagus	Ulcer of oesophagus	categorical	361194	3098.0	358096.0	UK Biobank
3528	K11_OTHDIG-Other_diseases_of_the_digestive_system	K11_OTHDIG	Other diseases of the digestive system	Other diseases of the digestive system	categorical	361194	7063.0	354131.0	UK Biobank
3529	K11_OTHDISOES-Other_diseases_of_oesophagus	K11_OTHDISOES	Other diseases of oesophagus	Other diseases of oesophagus	categorical	361194	1185.0	360009.0	UK Biobank
3530	K11_OTHGASTR-Other_gastritis_incl_Duodenitis	K11_OTHGASTR	Other gastritis (incl. Duodenitis)	Other gastritis (incl. Duodenitis)	categorical	361194	10518.0	350676.0	UK Biobank
3531	K11_OTHILEUS-Other_or_unspecified_ileus_impaction_or_obstruction	K11_OTHILEUS	Other or unspecified ileus, impaction or obstruction	Other or unspecified ileus, impaction or obstruction	categorical	361194	1350.0	359844.0	UK Biobank
3532	K11_PANCOTH-Other_diseases_of_pancreas	K11_PANCOTH	Other diseases of pancreas	Other diseases of pancreas	categorical	361194	380.0	360814.0	UK Biobank
3533	K11_PERITON-Diseases_of_peritoneum	K11_PERITON	Diseases of peritoneum	Diseases of peritoneum	categorical	361194	765.0	360429.0	UK Biobank
3534	K11_VOLVU-Volvulus	K11_VOLVU	Volvulus	Volvulus	categorical	361194	220.0	360974.0	UK Biobank
3535	K12-Diagnoses_main_ICD10_K12_Stomatitis_and_related_lesions	K12	Diagnoses - main ICD10: K12 Stomatitis and related lesions	Diagnoses - main ICD10: K12 Stomatitis and related lesions	categorical	361194	271.0	360923.0	UK Biobank
3536	K13-Diagnoses_main_ICD10_K13_Other_diseases_of_lip_and_oral_mucosa	K13	Diagnoses - main ICD10: K13 Other diseases of lip and oral mucosa	Diagnoses - main ICD10: K13 Other diseases of lip and oral mucosa	categorical	361194	2157.0	359037.0	UK Biobank
3537	K14-Diagnoses_main_ICD10_K14_Diseases_of_tongue	K14	Diagnoses - main ICD10: K14 Diseases of tongue	Diagnoses - main ICD10: K14 Diseases of tongue	categorical	361194	843.0	360351.0	UK Biobank
3538	K20-Diagnoses_main_ICD10_K20_Oesophagitis	K20	Diagnoses - main ICD10: K20 Oesophagitis	Diagnoses - main ICD10: K20 Oesophagitis	categorical	361194	4799.0	356395.0	UK Biobank
3539	K21-Diagnoses_main_ICD10_K21_Gastrooesophageal_reflux_disease	K21	Diagnoses - main ICD10: K21 Gastro-oesophageal reflux disease	Diagnoses - main ICD10: K21 Gastro-oesophageal reflux disease	categorical	361194	10743.0	350451.0	UK Biobank
3540	K22-Diagnoses_main_ICD10_K22_Other_diseases_of_oesophagus	K22	Diagnoses - main ICD10: K22 Other diseases of oesophagus	Diagnoses - main ICD10: K22 Other diseases of oesophagus	categorical	361194	5494.0	355700.0	UK Biobank
3541	K25-Diagnoses_main_ICD10_K25_Gastric_ulcer	K25	Diagnoses - main ICD10: K25 Gastric ulcer	Diagnoses - main ICD10: K25 Gastric ulcer	categorical	361194	1834.0	359360.0	UK Biobank
3542	K26-Diagnoses_main_ICD10_K26_Duodenal_ulcer	K26	Diagnoses - main ICD10: K26 Duodenal ulcer	Diagnoses - main ICD10: K26 Duodenal ulcer	categorical	361194	1291.0	359903.0	UK Biobank
3543	K29-Diagnoses_main_ICD10_K29_Gastritis_and_duodenitis	K29	Diagnoses - main ICD10: K29 Gastritis and duodenitis	Diagnoses - main ICD10: K29 Gastritis and duodenitis	categorical	361194	12678.0	348516.0	UK Biobank
3544	K30-Diagnoses_main_ICD10_K30_Dyspepsia	K30	Diagnoses - main ICD10: K30 Dyspepsia	Diagnoses - main ICD10: K30 Dyspepsia	categorical	361194	7586.0	353608.0	UK Biobank
3545	K31-Diagnoses_main_ICD10_K31_Other_diseases_of_stomach_and_duodenum	K31	Diagnoses - main ICD10: K31 Other diseases of stomach and duodenum	Diagnoses - main ICD10: K31 Other diseases of stomach and duodenum	categorical	361194	2374.0	358820.0	UK Biobank
3546	K35-Diagnoses_main_ICD10_K35_Acute_appendicitis	K35	Diagnoses - main ICD10: K35 Acute appendicitis	Diagnoses - main ICD10: K35 Acute appendicitis	categorical	361194	2404.0	358790.0	UK Biobank
3547	K37-Diagnoses_main_ICD10_K37_Unspecified_appendicitis	K37	Diagnoses - main ICD10: K37 Unspecified appendicitis	Diagnoses - main ICD10: K37 Unspecified appendicitis	categorical	361194	355.0	360839.0	UK Biobank
3548	K38-Diagnoses_main_ICD10_K38_Other_diseases_of_appendix	K38	Diagnoses - main ICD10: K38 Other diseases of appendix	Diagnoses - main ICD10: K38 Other diseases of appendix	categorical	361194	102.0	361092.0	UK Biobank
3549	K40-Diagnoses_main_ICD10_K40_Inguinal_hernia	K40	Diagnoses - main ICD10: K40 Inguinal hernia	Diagnoses - main ICD10: K40 Inguinal hernia	categorical	361194	13147.0	348047.0	UK Biobank
3550	K41-Diagnoses_main_ICD10_K41_Femoral_hernia	K41	Diagnoses - main ICD10: K41 Femoral hernia	Diagnoses - main ICD10: K41 Femoral hernia	categorical	361194	466.0	360728.0	UK Biobank
3551	K42-Diagnoses_main_ICD10_K42_Umbilical_hernia	K42	Diagnoses - main ICD10: K42 Umbilical hernia	Diagnoses - main ICD10: K42 Umbilical hernia	categorical	361194	2528.0	358666.0	UK Biobank
3552	K43-Diagnoses_main_ICD10_K43_Ventral_hernia	K43	Diagnoses - main ICD10: K43 Ventral hernia	Diagnoses - main ICD10: K43 Ventral hernia	categorical	361194	2249.0	358945.0	UK Biobank
3553	K44-Diagnoses_main_ICD10_K44_Diaphragmatic_hernia	K44	Diagnoses - main ICD10: K44 Diaphragmatic hernia	Diagnoses - main ICD10: K44 Diaphragmatic hernia	categorical	361194	8042.0	353152.0	UK Biobank
3554	K46-Diagnoses_main_ICD10_K46_Unspecified_abdominal_hernia	K46	Diagnoses - main ICD10: K46 Unspecified abdominal hernia	Diagnoses - main ICD10: K46 Unspecified abdominal hernia	categorical	361194	106.0	361088.0	UK Biobank
3555	K50-Diagnoses_main_ICD10_K50_Crohns_disease_regional_enteritis	K50	Diagnoses - main ICD10: K50 Crohn's disease [regional enteritis]	Diagnoses - main ICD10: K50 Crohn's disease [regional enteritis]	categorical	361194	968.0	360226.0	UK Biobank
3556	K51-Diagnoses_main_ICD10_K51_Ulcerative_colitis	K51	Diagnoses - main ICD10: K51 Ulcerative colitis	Diagnoses - main ICD10: K51 Ulcerative colitis	categorical	361194	2143.0	359051.0	UK Biobank
3557	K52-Diagnoses_main_ICD10_K52_Other_noninfective_gastroenteritis_and_colitis	K52	Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis	Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis	categorical	361194	8757.0	352437.0	UK Biobank
3558	K55-Diagnoses_main_ICD10_K55_Vascular_disorders_of_intestine	K55	Diagnoses - main ICD10: K55 Vascular disorders of intestine	Diagnoses - main ICD10: K55 Vascular disorders of intestine	categorical	361194	362.0	360832.0	UK Biobank
3559	K56-Diagnoses_main_ICD10_K56_Paralytic_ileus_and_intestinal_obstruction_without_hernia	K56	Diagnoses - main ICD10: K56 Paralytic ileus and intestinal obstruction without hernia	Diagnoses - main ICD10: K56 Paralytic ileus and intestinal obstruction without hernia	categorical	361194	1851.0	359343.0	UK Biobank
3560	K57-Diagnoses_main_ICD10_K57_Diverticular_disease_of_intestine	K57	Diagnoses - main ICD10: K57 Diverticular disease of intestine	Diagnoses - main ICD10: K57 Diverticular disease of intestine	categorical	361194	12662.0	348532.0	UK Biobank
3561	K58-Diagnoses_main_ICD10_K58_Irritable_bowel_syndrome	K58	Diagnoses - main ICD10: K58 Irritable bowel syndrome	Diagnoses - main ICD10: K58 Irritable bowel syndrome	categorical	361194	1121.0	360073.0	UK Biobank
3562	K59-Diagnoses_main_ICD10_K59_Other_functional_intestinal_disorders	K59	Diagnoses - main ICD10: K59 Other functional intestinal disorders	Diagnoses - main ICD10: K59 Other functional intestinal disorders	categorical	361194	3712.0	357482.0	UK Biobank
3563	K60-Diagnoses_main_ICD10_K60_Fissure_and_fistula_of_anal_and_rectal_regions	K60	Diagnoses - main ICD10: K60 Fissure and fistula of anal and rectal regions	Diagnoses - main ICD10: K60 Fissure and fistula of anal and rectal regions	categorical	361194	2109.0	359085.0	UK Biobank
3564	K61-Diagnoses_main_ICD10_K61_Abscess_of_anal_and_rectal_regions	K61	Diagnoses - main ICD10: K61 Abscess of anal and rectal regions	Diagnoses - main ICD10: K61 Abscess of anal and rectal regions	categorical	361194	1053.0	360141.0	UK Biobank
3565	K62-Diagnoses_main_ICD10_K62_Other_diseases_of_anus_and_rectum	K62	Diagnoses - main ICD10: K62 Other diseases of anus and rectum	Diagnoses - main ICD10: K62 Other diseases of anus and rectum	categorical	361194	13882.0	347312.0	UK Biobank
3566	K63-Diagnoses_main_ICD10_K63_Other_diseases_of_intestine	K63	Diagnoses - main ICD10: K63 Other diseases of intestine	Diagnoses - main ICD10: K63 Other diseases of intestine	categorical	361194	8041.0	353153.0	UK Biobank
3567	K65-Diagnoses_main_ICD10_K65_Peritonitis	K65	Diagnoses - main ICD10: K65 Peritonitis	Diagnoses - main ICD10: K65 Peritonitis	categorical	361194	244.0	360950.0	UK Biobank
3568	K66-Diagnoses_main_ICD10_K66_Other_disorders_of_peritoneum	K66	Diagnoses - main ICD10: K66 Other disorders of peritoneum	Diagnoses - main ICD10: K66 Other disorders of peritoneum	categorical	361194	405.0	360789.0	UK Biobank
3569	K70-Diagnoses_main_ICD10_K70_Alcoholic_liver_disease	K70	Diagnoses - main ICD10: K70 Alcoholic liver disease	Diagnoses - main ICD10: K70 Alcoholic liver disease	categorical	361194	344.0	360850.0	UK Biobank
3570	K74-Diagnoses_main_ICD10_K74_Fibrosis_and_cirrhosis_of_liver	K74	Diagnoses - main ICD10: K74 Fibrosis and cirrhosis of liver	Diagnoses - main ICD10: K74 Fibrosis and cirrhosis of liver	categorical	361194	252.0	360942.0	UK Biobank
3571	K75-Diagnoses_main_ICD10_K75_Other_inflammatory_liver_diseases	K75	Diagnoses - main ICD10: K75 Other inflammatory liver diseases	Diagnoses - main ICD10: K75 Other inflammatory liver diseases	categorical	361194	302.0	360892.0	UK Biobank
3572	K76-Diagnoses_main_ICD10_K76_Other_diseases_of_liver	K76	Diagnoses - main ICD10: K76 Other diseases of liver	Diagnoses - main ICD10: K76 Other diseases of liver	categorical	361194	576.0	360618.0	UK Biobank
3573	K80-Diagnoses_main_ICD10_K80_Cholelithiasis	K80	Diagnoses - main ICD10: K80 Cholelithiasis	Diagnoses - main ICD10: K80 Cholelithiasis	categorical	361194	10520.0	350674.0	UK Biobank
3574	K81-Diagnoses_main_ICD10_K81_Cholecystitis	K81	Diagnoses - main ICD10: K81 Cholecystitis	Diagnoses - main ICD10: K81 Cholecystitis	categorical	361194	1930.0	359264.0	UK Biobank
3575	K82-Diagnoses_main_ICD10_K82_Other_diseases_of_gallbladder	K82	Diagnoses - main ICD10: K82 Other diseases of gallbladder	Diagnoses - main ICD10: K82 Other diseases of gallbladder	categorical	361194	293.0	360901.0	UK Biobank
3576	K83-Diagnoses_main_ICD10_K83_Other_diseases_of_biliary_tract	K83	Diagnoses - main ICD10: K83 Other diseases of biliary tract	Diagnoses - main ICD10: K83 Other diseases of biliary tract	categorical	361194	882.0	360312.0	UK Biobank
3577	K85-Diagnoses_main_ICD10_K85_Acute_pancreatitis	K85	Diagnoses - main ICD10: K85 Acute pancreatitis	Diagnoses - main ICD10: K85 Acute pancreatitis	categorical	361194	1292.0	359902.0	UK Biobank
3578	K86-Diagnoses_main_ICD10_K86_Other_diseases_of_pancreas	K86	Diagnoses - main ICD10: K86 Other diseases of pancreas	Diagnoses - main ICD10: K86 Other diseases of pancreas	categorical	361194	521.0	360673.0	UK Biobank
3579	K90-Diagnoses_main_ICD10_K90_Intestinal_malabsorption	K90	Diagnoses - main ICD10: K90 Intestinal malabsorption	Diagnoses - main ICD10: K90 Intestinal malabsorption	categorical	361194	922.0	360272.0	UK Biobank
3580	K91-Diagnoses_main_ICD10_K91_Postprocedural_disorders_of_digestive_system_not_elsewhere_classified	K91	Diagnoses - main ICD10: K91 Postprocedural disorders of digestive system, not elsewhere classified	Diagnoses - main ICD10: K91 Postprocedural disorders of digestive system, not elsewhere classified	categorical	361194	694.0	360500.0	UK Biobank
3581	K92-Diagnoses_main_ICD10_K92_Other_diseases_of_digestive_system	K92	Diagnoses - main ICD10: K92 Other diseases of digestive system	Diagnoses - main ICD10: K92 Other diseases of digestive system	categorical	361194	5019.0	356175.0	UK Biobank
3582	KNEE_ARTHROSIS-Gonarthrosis_arthrosis_of_kneeFG	KNEE_ARTHROSIS	Gonarthrosis [arthrosis of knee](FG)	Gonarthrosis [arthrosis of knee](FG)	categorical	361194	11900.0	349294.0	UK Biobank
3583	KRA_PSY_ALCOH-Alcohol_abuse_main_dg	KRA_PSY_ALCOH	Alcohol abuse, main dg	Alcohol abuse, main dg	categorical	361194	322.0	360872.0	UK Biobank
3584	KRA_PSY_ANXIETY-Anxiety_disorders	KRA_PSY_ANXIETY	Anxiety disorders	Anxiety disorders	categorical	361194	1092.0	360102.0	UK Biobank
3585	KRA_PSY_ANYMENTAL-Any_mental_disorder	KRA_PSY_ANYMENTAL	Any mental disorder	Any mental disorder	categorical	361194	4304.0	356890.0	UK Biobank
3586	KRA_PSY_ANYMENTAL_SUICID-Any_mental_disorder_or_suicide_or_attempt	KRA_PSY_ANYMENTAL_SUICID	Any mental disorder, or suicide (or attempt)	Any mental disorder, or suicide (or attempt)	categorical	361194	123.0	361071.0	UK Biobank
3587	KRA_PSY_DEMENTIA-Any_dementia	KRA_PSY_DEMENTIA	Any dementia	Any dementia	categorical	361194	243.0	360951.0	UK Biobank
3588	KRA_PSY_MOOD-Mood_disorders	KRA_PSY_MOOD	Mood disorders	Mood disorders	categorical	361194	1546.0	359648.0	UK Biobank
3589	KRA_PSY_PERSON-Personality_disorders	KRA_PSY_PERSON	Personality disorders	Personality disorders	categorical	361194	136.0	361058.0	UK Biobank
3590	KRA_PSY_SCHIZODEL-Schizophrenia_or_delusion	KRA_PSY_SCHIZODEL	Schizophrenia or delusion	Schizophrenia or delusion	categorical	361194	461.0	360733.0	UK Biobank
3591	KRA_PSY_SUBSTANCE-Substance_abuse	KRA_PSY_SUBSTANCE	Substance abuse	Substance abuse	categorical	361194	832.0	360362.0	UK Biobank
3592	L02-Diagnoses_main_ICD10_L02_Cutaneous_abscess_furuncle_and_carbuncle	L02	Diagnoses - main ICD10: L02 Cutaneous abscess, furuncle and carbuncle	Diagnoses - main ICD10: L02 Cutaneous abscess, furuncle and carbuncle	categorical	361194	1697.0	359497.0	UK Biobank
3593	L03-Diagnoses_main_ICD10_L03_Cellulitis	L03	Diagnoses - main ICD10: L03 Cellulitis	Diagnoses - main ICD10: L03 Cellulitis	categorical	361194	4247.0	356947.0	UK Biobank
3594	L05-Diagnoses_main_ICD10_L05_Pilonidal_cyst	L05	Diagnoses - main ICD10: L05 Pilonidal cyst	Diagnoses - main ICD10: L05 Pilonidal cyst	categorical	361194	394.0	360800.0	UK Biobank
3595	L08-Diagnoses_main_ICD10_L08_Other_local_infections_of_skin_and_subcutaneous_tissue	L08	Diagnoses - main ICD10: L08 Other local infections of skin and subcutaneous tissue	Diagnoses - main ICD10: L08 Other local infections of skin and subcutaneous tissue	categorical	361194	462.0	360732.0	UK Biobank
3596	L12_ACTINKERA-Actinic_keratosis	L12_ACTINKERA	Actinic keratosis	Actinic keratosis	categorical	361194	1349.0	359845.0	UK Biobank
3597	L12_ATROPHICSKIN-Atrophic_disorders_of_skin	L12_ATROPHICSKIN	Atrophic disorders of skin	Atrophic disorders of skin	categorical	361194	1757.0	359437.0	UK Biobank
3598	L12_DERMATITISNAS-Other_and_unspecified_dermatitis	L12_DERMATITISNAS	Other and unspecified dermatitis	Other and unspecified dermatitis (L12_DERMATITISNAS)	categorical	361194	347.0	360847.0	UK Biobank
3599	L12_DERM_NAS-Other_and_unspecified_dermatitis	L12_DERM_NAS	Other and unspecified dermatitis	Other and unspecified dermatitis (L12_DERM_NAS)	categorical	361194	320.0	360874.0	UK Biobank
3600	L12_EPIDERMALTHICKOTH-Other_epidermal_thickening	L12_EPIDERMALTHICKOTH	Other epidermal thickening	Other epidermal thickening	categorical	361194	428.0	360766.0	UK Biobank
3601	L12_EPIDERMTHICKNAS-Other_and_unspecified_epidermal_thickening	L12_EPIDERMTHICKNAS	Other and unspecified epidermal thickening	Other and unspecified epidermal thickening	categorical	361194	413.0	360781.0	UK Biobank
3602	L12_ERYTHEMATOUSOTH-Other_erythematous_conditions	L12_ERYTHEMATOUSOTH	Other erythematous conditions	Other erythematous conditions	categorical	361194	118.0	361076.0	UK Biobank
3603	L12_ERYTH_NAS-Other_and_unspecified_erythematous_conditions	L12_ERYTH_NAS	Other and unspecified erythematous conditions	Other and unspecified erythematous conditions	categorical	361194	108.0	361086.0	UK Biobank
3604	L12_FOLICULAROTH-Other_follicular_disorders	L12_FOLICULAROTH	Other follicular disorders	Other follicular disorders	categorical	361194	250.0	360944.0	UK Biobank
3605	L12_FOLLICULARNAS-Other_and_unspecified_follicular_disorders	L12_FOLLICULARNAS	Other and unspecified follicular disorders	Other and unspecified follicular disorders	categorical	361194	107.0	361087.0	UK Biobank
